ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0030324,lung development,4/157,193/18888,0.0775971127903383,0.428518987100915,0.395945658905883,CEBPA/CLDN18/NOG/SFTPD,4
GO:0009410,response to xenobiotic stimulus,7/157,444/18888,0.0777324810267804,0.428518987100915,0.395945658905883,AADAC/CES3/MAOB/NOS2/POR/SFRP1/SLC1A3,7
GO:0110053,regulation of actin filament organization,5/157,273/18888,0.0779247110384756,0.428518987100915,0.395945658905883,C15orf62/FCHSD2/LIMK1/PIK3R1/SFRP1,5
GO:0010717,regulation of epithelial to mesenchymal transition,3/157,120/18888,0.0784742577075011,0.428518987100915,0.395945658905883,NOG/OLFM1/SFRP1,3
GO:0071466,cellular response to xenobiotic stimulus,4/157,194/18888,0.0787435237894081,0.428518987100915,0.395945658905883,AADAC/CES3/NOS2/POR,4
GO:0002455,humoral immune response mediated by circulating immunoglobulin,2/157,56/18888,0.0790305571693094,0.428518987100915,0.395945658905883,CLU/EXO1,2
GO:0002823,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,2/157,56/18888,0.0790305571693094,0.428518987100915,0.395945658905883,IL1RL1/KLRC1,2
GO:0001503,ossification,7/157,446/18888,0.0791741209681646,0.428518987100915,0.395945658905883,BMPR1B/CBS/CEBPA/EGR2/NOG/RUNX2/SFRP1,7
GO:0002698,negative regulation of immune effector process,3/157,121/18888,0.080000570731909,0.428518987100915,0.395945658905883,CD22/IL13RA2/KLRC1,3
GO:0030510,regulation of BMP signaling pathway,3/157,121/18888,0.080000570731909,0.428518987100915,0.395945658905883,GREM2/NOG/SFRP1,3
GO:0046660,female sex differentiation,3/157,121/18888,0.080000570731909,0.428518987100915,0.395945658905883,BMPR1B/BRCA2/SFRP1,3
GO:0001514,selenocysteine incorporation,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,DIO2,1
GO:0001915,negative regulation of T cell mediated cytotoxicity,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,KLRC1,1
GO:0006451,translational readthrough,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,DIO2,1
GO:0016081,synaptic vesicle docking,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,SNAP25,1
GO:0017038,protein import,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,CLU,1
GO:0018242,protein O-linked glycosylation via serine,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,GALNT16,1
GO:0018243,protein O-linked glycosylation via threonine,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,GALNT16,1
GO:0032988,protein-RNA complex disassembly,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,ZFAND1,1
GO:0035655,interleukin-18-mediated signaling pathway,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,PIK3R1,1
GO:0048263,determination of dorsal identity,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,GREM2,1
GO:0048865,stem cell fate commitment,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,SFRP1,1
GO:0051307,meiotic chromosome separation,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,ESPL1,1
GO:0051660,establishment of centrosome localization,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,PKHD1,1
GO:0060052,neurofilament cytoskeleton organization,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,NEFH,1
GO:0060346,bone trabecula formation,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,SFRP1,1
GO:0060525,prostate glandular acinus development,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,SFRP1,1
GO:0071314,cellular response to cocaine,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,SLC1A3,1
GO:0071351,cellular response to interleukin-18,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,PIK3R1,1
GO:0072172,mesonephric tubule formation,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,NOG,1
GO:0090179,planar cell polarity pathway involved in neural tube closure,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,SFRP1,1
GO:0090184,positive regulation of kidney development,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,NOG,1
GO:0097090,presynaptic membrane organization,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,NLGN4X,1
GO:0097104,postsynaptic membrane assembly,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,NLGN4X,1
GO:0140059,dendrite arborization,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,PHACTR1,1
GO:1902513,regulation of organelle transport along microtubule,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,NEFH,1
GO:1904338,regulation of dopaminergic neuron differentiation,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,SFRP1,1
GO:1904383,response to sodium phosphate,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,RUNX2,1
GO:1990504,dense core granule exocytosis,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,SNAP25,1
GO:2000849,regulation of glucocorticoid secretion,1/157,10/18888,0.0800987216433633,0.428518987100915,0.395945658905883,POMC,1
GO:0002768,immune response-regulating cell surface receptor signaling pathway,6/157,360/18888,0.0803692599315247,0.428518987100915,0.395945658905883,CD22/KLRC1/LIMK1/PIGR/PIK3R1/TNIP3,6
GO:0010038,response to metal ion,6/157,360/18888,0.0803692599315247,0.428518987100915,0.395945658905883,CEBPA/DDX19A/HAAO/HSD17B1/MAOB/MT1F,6
GO:0007632,visual behavior,2/157,57/18888,0.0814724916900516,0.428518987100915,0.395945658905883,NOG/PDE1B,2
GO:0060632,regulation of microtubule-based movement,2/157,57/18888,0.0814724916900516,0.428518987100915,0.395945658905883,NEFH/TACR2,2
GO:0060986,endocrine hormone secretion,2/157,57/18888,0.0814724916900516,0.428518987100915,0.395945658905883,POMC/TACR2,2
GO:0031334,positive regulation of protein-containing complex assembly,4/157,197/18888,0.0822334880489955,0.428518987100915,0.395945658905883,C15orf62/CLU/FCHSD2/PPP2R5B,4
GO:0140013,meiotic nuclear division,4/157,197/18888,0.0822334880489955,0.428518987100915,0.395945658905883,BRCA2/ESPL1/HSPA2/SHOC1,4
GO:0001838,embryonic epithelial tube formation,3/157,123/18888,0.0830918427760223,0.428518987100915,0.395945658905883,NOG/SFRP1/TULP3,3
GO:0090101,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,4/157,198/18888,0.0834136126394406,0.428518987100915,0.395945658905883,GREM2/NOG/ONECUT2/SFRP1,4
GO:0002381,immunoglobulin production involved in immunoglobulin-mediated immune response,2/157,58/18888,0.083937573431438,0.428518987100915,0.395945658905883,EXO1/NSD2,2
GO:0006826,iron ion transport,2/157,58/18888,0.083937573431438,0.428518987100915,0.395945658905883,MMGT1/SLC25A37,2
GO:0015804,neutral amino acid transport,2/157,58/18888,0.083937573431438,0.428518987100915,0.395945658905883,SLC1A3/SLC36A4,2
GO:0042733,embryonic digit morphogenesis,2/157,58/18888,0.083937573431438,0.428518987100915,0.395945658905883,NOG/TULP3,2
GO:0048168,regulation of neuronal synaptic plasticity,2/157,58/18888,0.083937573431438,0.428518987100915,0.395945658905883,EGR2/NOG,2
GO:0099504,synaptic vesicle cycle,4/157,199/18888,0.0846020836351877,0.428518987100915,0.395945658905883,NLGN4X/RIMS1/SNAP25/SV2A,4
GO:0071774,response to fibroblast growth factor,3/157,124/18888,0.0846565905429838,0.428518987100915,0.395945658905883,NOG/RUNX2/SFRP1,3
GO:0022612,gland morphogenesis,3/157,125/18888,0.0862339371785675,0.428518987100915,0.395945658905883,CYP7B1/NOG/SFRP1,3
GO:1903305,regulation of regulated secretory pathway,3/157,125/18888,0.0862339371785675,0.428518987100915,0.395945658905883,ADRA2A/IL13RA2/RIMS1,3
GO:0003229,ventricular cardiac muscle tissue development,2/157,59/18888,0.0864252547985945,0.428518987100915,0.395945658905883,MYL3/NOG,2
GO:1903409,reactive oxygen species biosynthetic process,2/157,59/18888,0.0864252547985945,0.428518987100915,0.395945658905883,ADGRB1/MAOB,2
GO:0031345,negative regulation of cell projection organization,4/157,201/18888,0.0870039281594803,0.428518987100915,0.395945658905883,RTCA/SEMA4A/SEMA6D/WDR44,4
GO:0000050,urea cycle,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,CEBPA,1
GO:0000098,sulfur amino acid catabolic process,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,CBS,1
GO:0001820,serotonin secretion,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,MAOB,1
GO:0002765,immune response-inhibiting signal transduction,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,KLRC1,1
GO:0002887,negative regulation of myeloid leukocyte mediated immunity,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,IL13RA2,1
GO:0006568,tryptophan metabolic process,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,HAAO,1
GO:0006686,sphingomyelin biosynthetic process,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,ABCA8,1
GO:0010172,embryonic body morphogenesis,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,GREM2,1
GO:0015808,L-alanine transport,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,SLC36A4,1
GO:0021561,facial nerve development,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,EGR2,1
GO:0021604,cranial nerve structural organization,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,EGR2,1
GO:0021610,facial nerve morphogenesis,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,EGR2,1
GO:0022605,mammalian oogenesis stage,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,BMPR1B,1
GO:0032275,luteinizing hormone secretion,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,TACR2,1
GO:0032754,positive regulation of interleukin-5 production,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,IL1RL1,1
GO:0035581,sequestering of extracellular ligand from receptor,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,GREM2,1
GO:0042428,serotonin metabolic process,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,PDE1B,1
GO:0045050,protein insertion into ER membrane by stop-transfer membrane-anchor sequence,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,MMGT1,1
GO:0048241,epinephrine transport,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,ADRA2A,1
GO:0048262,determination of dorsal/ventral asymmetry,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,GREM2,1
GO:0051386,regulation of neurotrophin TRK receptor signaling pathway,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,PPP2R5B,1
GO:0051593,response to folic acid,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,CBS,1
GO:0060272,embryonic skeletal joint morphogenesis,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,NOG,1
GO:0060315,negative regulation of ryanodine-sensitive calcium-release channel activity,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,CLIC2,1
GO:0060433,bronchus development,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,TULP3,1
GO:0060601,lateral sprouting from an epithelium,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,NOG,1
GO:0061370,testosterone biosynthetic process,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,HSD17B1,1
GO:0062111,zinc ion import into organelle,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,SLC30A7,1
GO:0070778,L-aspartate transmembrane transport,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,SLC1A3,1
GO:0071313,cellular response to caffeine,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,TMEM38A,1
GO:0071481,cellular response to X-ray,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,SFRP1,1
GO:0072697,protein localization to cell cortex,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,GPSM2,1
GO:0090178,regulation of establishment of planar polarity involved in neural tube closure,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,SFRP1,1
GO:0090394,negative regulation of excitatory postsynaptic potential,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,NLGN4X,1
GO:0099519,dense core granule cytoskeletal transport,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,SYBU,1
GO:1901950,dense core granule transport,1/157,11/18888,0.0877491348599115,0.428518987100915,0.395945658905883,SYBU,1
GO:0006805,xenobiotic metabolic process,3/157,126/18888,0.0878237749204202,0.428518987100915,0.395945658905883,AADAC/CES3/POR,3
GO:0072089,stem cell proliferation,3/157,126/18888,0.0878237749204202,0.428518987100915,0.395945658905883,BRCA2/CEBPA/RUNX2,3
GO:0032535,regulation of cellular component size,6/157,370/18888,0.0888470111331514,0.428518987100915,0.395945658905883,C15orf62/FCHSD2/LIMK1/OLFM1/SEMA4A/SEMA6D,6
GO:0003012,muscle system process,7/157,459/18888,0.0889240217647733,0.428518987100915,0.395945658905883,ADRA2A/CLIC2/GTF2IRD1/MYL3/TACR2/TMEM38A/TNNI2,7
GO:0001706,endoderm formation,2/157,60/18888,0.0889349955956834,0.428518987100915,0.395945658905883,NOG/POU5F1,2
GO:0006940,regulation of smooth muscle contraction,2/157,60/18888,0.0889349955956834,0.428518987100915,0.395945658905883,ADRA2A/TACR2,2
GO:0043030,regulation of macrophage activation,2/157,60/18888,0.0889349955956834,0.428518987100915,0.395945658905883,CEBPA/IL1RL1,2
GO:0046686,response to cadmium ion,2/157,60/18888,0.0889349955956834,0.428518987100915,0.395945658905883,HAAO/MT1F,2
GO:0003206,cardiac chamber morphogenesis,3/157,127/18888,0.089425995214808,0.428518987100915,0.395945658905883,MYL3/NOG/NSD2,3
GO:0003231,cardiac ventricle development,3/157,127/18888,0.089425995214808,0.428518987100915,0.395945658905883,MYL3/NOG/NSD2,3
GO:0010975,regulation of neuron projection development,7/157,460/18888,0.0897011500812083,0.428518987100915,0.395945658905883,LIMK1/PPP2R5B/RTCA/SEMA4A/SEMA6D/SFRP1/SNAP25,7
GO:0120032,regulation of plasma membrane bounded cell projection assembly,4/157,204/18888,0.0906684232534232,0.428518987100915,0.395945658905883,C15orf62/MIEN1/PIK3R1/WDR44,4
GO:0001738,morphogenesis of a polarized epithelium,2/157,61/18888,0.0914662629420469,0.428518987100915,0.395945658905883,PKHD1/SFRP1,2
GO:0002820,negative regulation of adaptive immune response,2/157,61/18888,0.0914662629420469,0.428518987100915,0.395945658905883,IL1RL1/KLRC1,2
GO:0016447,somatic recombination of immunoglobulin gene segments,2/157,61/18888,0.0914662629420469,0.428518987100915,0.395945658905883,EXO1/NSD2,2
GO:0032233,positive regulation of actin filament bundle assembly,2/157,61/18888,0.0914662629420469,0.428518987100915,0.395945658905883,LIMK1/SFRP1,2
GO:0055008,cardiac muscle tissue morphogenesis,2/157,61/18888,0.0914662629420469,0.428518987100915,0.395945658905883,MYL3/NOG,2
GO:0006066,alcohol metabolic process,6/157,373/18888,0.0914827041289839,0.428518987100915,0.395945658905883,CEBPA/CEL/CUBN/CYP7B1/RDH16/SULT2B1,6
GO:0090287,regulation of cellular response to growth factor stimulus,6/157,373/18888,0.0914827041289839,0.428518987100915,0.395945658905883,GREM2/NOG/ONECUT2/PPP2R5B/RUNX2/SFRP1,6
GO:1903532,positive regulation of secretion by cell,5/157,288/18888,0.0927177415921735,0.428518987100915,0.395945658905883,GPR68/MYOM1/SNAP25/SYBU/TACR2,5
GO:0060491,regulation of cell projection assembly,4/157,206/18888,0.0931521481386055,0.428518987100915,0.395945658905883,C15orf62/MIEN1/PIK3R1/WDR44,4
GO:0045931,positive regulation of mitotic cell cycle,3/157,130/18888,0.0943058547155935,0.428518987100915,0.395945658905883,BRCA2/ESPL1/HSPA2,3
GO:0001547,antral ovarian follicle growth,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,BMPR1B,1
GO:0006534,cysteine metabolic process,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,CBS,1
GO:0010749,regulation of nitric oxide mediated signal transduction,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,CBS,1
GO:0014051,gamma-aminobutyric acid secretion,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,SV2A,1
GO:0014831,gastro-intestinal system smooth muscle contraction,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,TACR2,1
GO:0015801,aromatic amino acid transport,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,SLC36A4,1
GO:0030157,pancreatic juice secretion,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,CEL,1
GO:0031223,auditory behavior,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,SLC1A3,1
GO:0032276,regulation of gonadotropin secretion,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,TACR2,1
GO:0035524,proline transmembrane transport,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,SLC36A4,1
GO:0035933,glucocorticoid secretion,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,POMC,1
GO:0042045,epithelial fluid transport,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,CLDN18,1
GO:0042487,regulation of odontogenesis of dentin-containing tooth,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,RUNX2,1
GO:0042797,tRNA transcription by RNA polymerase III,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,POLR3D,1
GO:0045161,neuronal ion channel clustering,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,GLDN,1
GO:0051657,maintenance of organelle location,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,GPSM2,1
GO:0060442,branching involved in prostate gland morphogenesis,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,SFRP1,1
GO:0062042,regulation of cardiac epithelial to mesenchymal transition,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,NOG,1
GO:0070673,response to interleukin-18,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,PIK3R1,1
GO:0090084,negative regulation of inclusion body assembly,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,HSPA2,1
GO:0090177,establishment of planar polarity involved in neural tube closure,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,SFRP1,1
GO:1900121,negative regulation of receptor binding,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,NOG,1
GO:1902093,positive regulation of flagellated sperm motility,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,TACR2,1
GO:2000155,positive regulation of cilium-dependent cell motility,1/157,12/18888,0.0953363248703467,0.428518987100915,0.395945658905883,TACR2,1
GO:0007416,synapse assembly,4/157,208/18888,0.0956681046616414,0.428518987100915,0.395945658905883,ADGRB1/NLGN4X/SEMA4A/SNAP25,4
GO:0016064,immunoglobulin mediated immune response,4/157,208/18888,0.0956681046616414,0.428518987100915,0.395945658905883,CLU/EXO1/IL13RA2/NSD2,4
GO:0015695,organic cation transport,2/157,63/18888,0.0965912818387917,0.428518987100915,0.395945658905883,ADRA2A/TACR2,2
GO:0050909,sensory perception of taste,2/157,63/18888,0.0965912818387917,0.428518987100915,0.395945658905883,CST2/PIGR,2
GO:0051965,positive regulation of synapse assembly,2/157,63/18888,0.0965912818387917,0.428518987100915,0.395945658905883,ADGRB1/SEMA4A,2
GO:0030301,cholesterol transport,3/157,132/18888,0.0976189844347586,0.428518987100915,0.395945658905883,ABCA8/CEL/CLU,3
GO:0021545,cranial nerve development,2/157,64/18888,0.0991840034611498,0.428518987100915,0.395945658905883,EGR2/SLC1A3,2
GO:0030888,regulation of B cell proliferation,2/157,64/18888,0.0991840034611498,0.428518987100915,0.395945658905883,CD22/TNFRSF13C,2
GO:0034142,toll-like receptor 4 signaling pathway,2/157,64/18888,0.0991840034611498,0.428518987100915,0.395945658905883,PIK3R1/TNIP3,2
GO:0070050,neuron cellular homeostasis,2/157,64/18888,0.0991840034611498,0.428518987100915,0.395945658905883,CALB2/HAAO,2
GO:0043271,negative regulation of monoatomic ion transport,3/157,133/18888,0.0992931803106529,0.428518987100915,0.395945658905883,ADRA2A/CLIC2/MAOB,3
GO:0019724,B cell mediated immunity,4/157,212/18888,0.100795462824723,0.428518987100915,0.395945658905883,CLU/EXO1/IL13RA2/NSD2,4
GO:0007389,pattern specification process,7/157,474/18888,0.100984504333443,0.428518987100915,0.395945658905883,BMPR1B/EGR2/GREM2/HOXD9/NOG/SFRP1/TULP3,7
GO:0030225,macrophage differentiation,2/157,65/18888,0.101796191615026,0.428518987100915,0.395945658905883,CEBPA/IL1RL1,2
GO:0044091,membrane biogenesis,2/157,65/18888,0.101796191615026,0.428518987100915,0.395945658905883,NLGN4X/SERINC1,2
GO:1905330,regulation of morphogenesis of an epithelium,2/157,65/18888,0.101796191615026,0.428518987100915,0.395945658905883,NOG/SFRP1,2
GO:0048562,embryonic organ morphogenesis,5/157,297/18888,0.10224055772462,0.428518987100915,0.395945658905883,FRZB/HOXD9/NOG/RUNX2/TULP3,5
GO:0032970,regulation of actin filament-based process,6/157,385/18888,0.102446168783682,0.428518987100915,0.395945658905883,C15orf62/FCHSD2/FZD10/LIMK1/PIK3R1/SFRP1,6
GO:0072175,epithelial tube formation,3/157,135/18888,0.102676268254523,0.428518987100915,0.395945658905883,NOG/SFRP1/TULP3,3
GO:0003353,positive regulation of cilium movement,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,TACR2,1
GO:0006563,L-serine metabolic process,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,CBS,1
GO:0006586,indolalkylamine metabolic process,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,HAAO,1
GO:0009068,aspartate family amino acid catabolic process,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,ASRGL1,1
GO:0009071,serine family amino acid catabolic process,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,CBS,1
GO:0009304,tRNA transcription,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,POLR3D,1
GO:0010225,response to UV-C,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,BRCA2,1
GO:0010896,regulation of triglyceride catabolic process,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,AADAC,1
GO:0014061,regulation of norepinephrine secretion,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,ADRA2A,1
GO:0015824,proline transport,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,SLC36A4,1
GO:0016446,somatic hypermutation of immunoglobulin genes,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,EXO1,1
GO:0019627,urea metabolic process,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,CEBPA,1
GO:0031272,regulation of pseudopodium assembly,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,C15orf62,1
GO:0031274,positive regulation of pseudopodium assembly,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,C15orf62,1
GO:0033604,negative regulation of catecholamine secretion,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,ADRA2A,1
GO:0036006,cellular response to macrophage colony-stimulating factor stimulus,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,PDE1B,1
GO:0042492,gamma-delta T cell differentiation,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,KLRC1,1
GO:0043301,negative regulation of leukocyte degranulation,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,IL13RA2,1
GO:0043650,dicarboxylic acid biosynthetic process,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,HAAO,1
GO:0045986,negative regulation of smooth muscle contraction,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,ADRA2A,1
GO:0051280,negative regulation of release of sequestered calcium ion into cytosol,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,CLIC2,1
GO:0061430,bone trabecula morphogenesis,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,SFRP1,1
GO:0061517,macrophage proliferation,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,CLU,1
GO:0070914,UV-damage excision repair,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,H2AC25,1
GO:0071941,nitrogen cycle metabolic process,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,CEBPA,1
GO:1900103,positive regulation of endoplasmic reticulum unfolded protein response,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,PIK3R1,1
GO:1900115,extracellular regulation of signal transduction,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,GREM2,1
GO:1900116,extracellular negative regulation of signal transduction,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,GREM2,1
GO:1905907,negative regulation of amyloid fibril formation,1/157,13/18888,0.10286081083111,0.428518987100915,0.395945658905883,CLU,1
GO:0016445,somatic diversification of immunoglobulins,2/157,66/18888,0.104427348767908,0.428518987100915,0.395945658905883,EXO1/NSD2,2
GO:0050771,negative regulation of axonogenesis,2/157,66/18888,0.104427348767908,0.428518987100915,0.395945658905883,SEMA4A/SEMA6D,2
GO:0050994,regulation of lipid catabolic process,2/157,66/18888,0.104427348767908,0.428518987100915,0.395945658905883,AADAC/ADRA2A,2
GO:0051898,negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,2/157,66/18888,0.104427348767908,0.428518987100915,0.395945658905883,PIK3IP1/PKHD1,2
GO:1901888,regulation of cell junction assembly,4/157,215/18888,0.104723221787428,0.428518987100915,0.395945658905883,ADGRB1/SEMA4A/SFRP1/SNAP25,4
GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,6/157,388/18888,0.105290997349926,0.428518987100915,0.395945658905883,BMPR1B/GREM2/NOG/ONECUT2/RUNX2/SFRP1,6
GO:0002064,epithelial cell development,4/157,216/18888,0.106047917404503,0.428518987100915,0.395945658905883,CEBPA/FRZB/ONECUT2/PKHD1,4
GO:0090288,negative regulation of cellular response to growth factor stimulus,3/157,137/18888,0.10610485721899,0.428518987100915,0.395945658905883,GREM2/NOG/SFRP1,3
GO:0008652,amino acid biosynthetic process,2/157,67/18888,0.107076984217265,0.428518987100915,0.395945658905883,CBS/SLC1A3,2
GO:0045143,homologous chromosome segregation,2/157,67/18888,0.107076984217265,0.428518987100915,0.395945658905883,ESPL1/SHOC1,2
GO:0034728,nucleosome organization,3/157,138/18888,0.107835927579224,0.428518987100915,0.395945658905883,H2AC25/H2BC4/H2BC8,3
GO:1903829,positive regulation of protein localization,7/157,483/18888,0.108631843827357,0.428518987100915,0.395945658905883,GPR68/GPSM2/MYOM1/PIK3R1/SNAP25/SYBU/ZFAND1,7
GO:0045637,regulation of myeloid cell differentiation,4/157,218/18888,0.108720215646038,0.428518987100915,0.395945658905883,CLDN18/GPR68/PIK3R1/SFRP1,4
GO:1903046,meiotic cell cycle process,4/157,218/18888,0.108720215646038,0.428518987100915,0.395945658905883,BRCA2/ESPL1/HSPA2/SHOC1,4
GO:1902903,regulation of supramolecular fiber organization,6/157,392/18888,0.109147895349948,0.428518987100915,0.395945658905883,C15orf62/CLU/FCHSD2/LIMK1/PIK3R1/SFRP1,6
